13821	6	3	91	23.4	748	1	20	8	2.912	128	4096	10	0	0	0	0	372.72	959.19	1.4502e+006	0.11723	0.12434	40.466	0	0	1	0	0	0	11	0	0
845.14	-0.016279	-0.011567	-0.12568	-0.27945	-0.40206	-0.60495	-0.81709	-1.1549	-1.5517	-1.9565	-3.1975	-3.763	-5.5714	-6.8146	-4.7291	-2.6445	-0.82543	0.62599	0.84117	0.87499	0.71864	0.54897	0.40819	0.32458	0.23893	0.20754	0.17385	0.1316	0.086922	0.052029	14.487
837.12	0.0048976	-0.0073547	-0.10858	-0.30461	-0.43216	-0.62251	-0.84301	-1.2337	-1.5808	-2.0618	-3.1571	-3.9034	-5.6065	-7.0605	-5.1193	-2.7461	-1.0045	0.58982	0.84222	0.87956	0.75002	0.58162	0.43188	0.3405	0.27369	0.2346	0.19496	0.1655	0.096948	0.072053	14.828
826.32	-0.0053744	-0.038128	-0.13225	-0.28309	-0.42554	-0.62071	-0.85665	-1.2619	-1.6856	-2.3227	-3.2703	-4.2333	-6.1598	-7.6194	-5.5455	-3.0621	-1.1632	0.53097	0.84169	0.92004	0.77453	0.61315	0.45393	0.3672	0.29544	0.2413	0.20825	0.16597	0.10194	0.082887	15.189
815.83	0.016447	-0.0048831	-0.10953	-0.26827	-0.44758	-0.62668	-0.91982	-1.2594	-1.7254	-2.4415	-3.5205	-4.4045	-6.5756	-7.9491	-6.0616	-3.3655	-1.349	0.49856	0.82554	0.96316	0.82637	0.66271	0.49021	0.39258	0.31765	0.27655	0.24539	0.18872	0.12683	0.081221	15.584
805.87	-0.022854	-0.00674	-0.14606	-0.30802	-0.45206	-0.65174	-0.96341	-1.3291	-1.7706	-2.4017	-3.7221	-4.7251	-7.0354	-8.6008	-6.6483	-3.9023	-1.5901	0.40796	0.80843	0.96219	0.84695	0.68758	0.52242	0.43736	0.34643	0.2995	0.26311	0.20235	0.12649	0.082224	15.938
797.73	-0.022114	-0.038585	-0.12546	-0.3121	-0.4715	-0.66765	-0.95335	-1.4137	-1.8378	-2.6584	-3.9729	-4.8629	-7.4514	-9.1719	-7.0263	-4.3423	-1.8339	0.33907	0.76427	0.97601	0.86511	0.70847	0.52303	0.43511	0.35176	0.29034	0.26487	0.20618	0.10849	0.091445	16.303
791.62	-0.0075725	-0.057182	-0.13611	-0.29074	-0.50823	-0.66555	-0.99259	-1.3956	-1.9286	-2.7807	-3.9499	-5.0711	-7.9425	-9.7011	-7.5077	-4.7891	-2.06	0.25251	0.71921	0.99867	0.88426	0.73791	0.56035	0.44717	0.37706	0.32383	0.26224	0.18387	0.10738	0.073379	16.697
788.94	-0.05976	-0.050031	-0.15405	-0.32989	-0.49068	-0.70526	-0.99048	-1.4761	-1.9314	-2.7391	-4.3078	-5.4206	-8.4045	-10.031	-7.9304	-5.2504	-2.3224	0.17325	0.69004	1.0091	0.90651	0.75445	0.58992	0.47685	0.3865	0.33632	0.26219	0.20225	0.12725	0.060443	17.07
788.51	-0.053883	-0.053732	-0.13761	-0.34534	-0.49845	-0.69836	-1.0258	-1.4808	-1.9569	-2.8938	-4.1486	-5.4436	-8.854	-10.689	-8.4891	-5.6075	-2.5695	0.082781	0.64483	1.0026	0.92723	0.77592	0.6017	0.49557	0.3976	0.34601	0.27547	0.21125	0.10195	0.069899	17.459
