% Time() Angle(deg) Cn Ct Cm
0	-0.19291	0.057399	0.0053225	-0.023592
0.05	0.11889	0.075096	0.0046217	-0.024186
0.1	0.46711	0.094453	0.0032718	-0.025247
0.15	0.79549	0.12966	0.0038231	-0.027369
0.2	1.1314	0.14024	0.0029895	-0.026287
0.25	1.5265	0.18843	0.004937	-0.029123
0.29	1.8744	0.20299	0.0021506	-0.027149
0.34	2.2799	0.23462	0.0054012	-0.029391
0.39	2.6215	0.268	0.0050398	-0.028881
0.44	3.0132	0.29601	0.0035727	-0.030185
0.49	3.4093	0.33781	0.0079342	-0.029142
0.54	3.8159	0.36509	0.0082269	-0.030839
0.59	4.2223	0.39914	0.012762	-0.029532
0.64	4.7014	0.44224	0.014369	-0.032073
0.69	5.1077	0.48518	0.020794	-0.029175
0.74	5.5213	0.52551	0.021959	-0.03371
0.79	5.9863	0.5629	0.026366	-0.032244
0.83	6.4361	0.59892	0.031869	-0.03127
0.88	6.8917	0.64768	0.039299	-0.031308
0.93	7.4047	0.68028	0.043301	-0.031285
0.98	7.8509	0.73235	0.053552	-0.028144
1.03	8.3513	0.79257	0.063724	-0.033155
1.08	8.8199	0.84663	0.073452	-0.03028
1.13	9.32	0.8775	0.080928	-0.030802
1.18	9.8032	0.93101	0.091915	-0.028413
1.23	10.321	0.97295	0.10153	-0.030479
1.28	10.805	1.0133	0.1118	-0.029271
1.33	11.264	1.0623	0.12463	-0.028102
1.37	11.78	1.0992	0.13702	-0.02578
1.42	12.233	1.1563	0.1524	-0.02548
1.47	12.691	1.1848	0.1624	-0.025495
1.52	13.111	1.2142	0.17609	-0.022315
1.57	13.611	1.2475	0.19365	-0.019963
1.62	14.054	1.2978	0.20871	-0.018784
1.67	14.518	1.3367	0.22282	-0.019775
1.72	14.878	1.3685	0.239	-0.017597
1.77	15.271	1.3946	0.2555	-0.015519
1.82	15.606	1.434	0.2727	-0.014967
1.87	15.967	1.4607	0.28877	-0.012833
1.91	16.246	1.4883	0.30455	-0.0080619
1.96	16.503	1.5111	0.32002	-0.0056279
2.01	16.829	1.5394	0.33786	-0.0012957
2.06	17.115	1.5721	0.35424	-0.0028866
2.11	17.345	1.5871	0.36487	0.00054699
2.16	17.565	1.5975	0.38271	0.0067723
2.21	17.732	1.6025	0.39293	0.012
2.26	17.889	1.6003	0.40263	0.014129
2.31	17.988	1.5959	0.41114	0.018637
2.36	18.075	1.6002	0.41307	0.018728
2.4	18.057	1.5973	0.41932	0.023459
2.45	18.052	1.596	0.4242	0.023541
2.5	17.998	1.5892	0.42209	0.023995
2.55	17.929	1.5874	0.4254	0.028282
2.6	17.862	1.5795	0.42524	0.029709
2.65	17.762	1.5737	0.42155	0.025346
2.7	17.646	1.5644	0.41853	0.028227
2.75	17.51	1.5401	0.41087	0.029793
2.8	17.355	1.5572	0.40876	0.028835
2.85	17.159	1.5322	0.40538	0.028439
2.9	16.964	1.5032	0.3953	0.029551
2.94	16.718	1.475	0.38484	0.030143
2.99	16.458	1.4261	0.37623	0.033874
3.04	16.212	1.4382	0.36869	0.029658
3.09	15.937	1.3784	0.35521	0.035937
3.14	15.623	1.3872	0.34561	0.025136
3.19	15.301	1.3356	0.33577	0.040633
3.24	14.953	1.3125	0.3241	0.036787
3.29	14.566	1.2896	0.30771	0.033691
3.34	14.231	1.2484	0.29771	0.035987
3.39	13.885	1.2079	0.27997	0.036267
3.44	13.488	1.1722	0.26507	0.034362
3.48	13.113	1.1385	0.25556	0.037173
3.53	12.723	1.095	0.24274	0.042006
3.58	12.346	1.0628	0.22895	0.04257
3.63	11.966	1.0291	0.21895	0.045022
3.68	11.556	0.97677	0.20488	0.044533
3.73	11.134	0.93635	0.19142	0.051755
3.78	10.712	0.90709	0.18043	0.0534
3.83	10.312	0.86824	0.17119	0.0599
3.88	9.8531	0.81266	0.15679	0.054967
3.93	9.4468	0.80176	0.14865	0.05895
3.98	8.9921	0.74736	0.13795	0.059086
4.02	8.5237	0.71503	0.12862	0.064545
4.07	8.0792	0.66886	0.11936	0.064568
4.12	7.6225	0.63047	0.109	0.067779
4.17	7.1293	0.59993	0.099561	0.065918
4.22	6.6268	0.56253	0.087287	0.060575
4.27	6.165	0.51672	0.081484	0.065513
4.32	5.6955	0.48716	0.072168	0.063585
4.37	5.2168	0.44556	0.061984	0.060538
4.42	4.7348	0.41051	0.056043	0.05674
4.47	4.2299	0.38454	0.051549	0.05566
4.52	3.7658	0.35347	0.042864	0.051406
4.56	3.3607	0.3074	0.031867	0.044529
4.61	2.8356	0.27054	0.029389	0.046522
4.66	2.4317	0.2513	0.024486	0.041962
4.71	1.9685	0.21272	0.020774	0.039127
4.76	1.5721	0.17031	0.014583	0.037937
4.81	1.1588	0.14757	0.013559	0.034711
4.86	0.75292	0.11009	0.009884	0.030645
4.91	0.37132	0.070657	0.0057924	0.031931
4.96	0.024597	0.036987	0.0028882	0.026954
5.01	-0.29939	0.0086423	0.0030184	0.028011
5.06	-0.63409	-0.010785	0.0040418	0.026535
5.1	-0.90342	-0.026588	0.0042049	0.022526
5.15	-1.1774	-0.048664	0.0041732	0.017819
5.2	-1.4316	-0.085414	0.0013328	0.018428
5.25	-1.6432	-0.096415	0.0024146	0.014767
5.3	-1.8457	-0.11941	0.0028163	0.011247
5.35	-2.0437	-0.1054	0.006666	0.0083938
5.4	-2.1914	-0.11592	0.0061626	0.00086904
5.45	-2.3254	-0.11532	0.0062304	-0.0018097
5.5	-2.4244	-0.12251	0.0077616	-0.0025799
5.55	-2.4686	-0.12795	0.0067704	-0.0017039
5.6	-2.5082	-0.10312	0.0087962	-0.0095562
5.64	-2.4869	-0.11553	0.0092179	-0.0080283
5.69	-2.432	-0.1087	0.0066378	-0.013002
5.74	-2.3528	-0.10311	0.011091	-0.0082933
5.79	-2.2569	-0.10655	0.012198	-0.0062493
5.84	-2.135	-0.10187	0.010364	-0.0068446
5.89	-1.9965	-0.086103	0.0069395	-0.01361
5.94	-1.8564	-0.086302	0.0085407	-0.01248
5.99	-1.6858	-0.072989	0.0072003	-0.015351
6.04	-1.4833	-0.052449	0.0079633	-0.017105
6.09	-1.2946	-0.025543	0.0086983	-0.020405
6.14	-1.0465	-0.026469	0.0061651	-0.018636
6.18	-0.79081	0.0016115	0.0043819	-0.023328
6.23	-0.49411	0.032304	0.0070613	-0.018839
